PCI,R,AR,YSM,RT,AT,AADT,PC_结构型,PC_环境型,PC_效率型,S,cluster,priority_raw,priority
34.24,21.26,89.51,5,2,2,7061,1.6444713576442496,0.6995216572759809,-0.10649263338109118,0.7531278015405736,1,2,高
45.53,19.6,73.17,5,2,2,12325,0.9611194846383652,0.05841042447133307,0.15850280193472646,0.3944818115248915,1,2,高
53.5,15.3,44.23,1,1,2,41,-0.286231748637733,-1.6446595248434452,-1.3570797778034422,-1.094088127459889,0,1,紧急
97.62,11.48,37.62,7,3,1,5471,-2.30448852442436,-1.052623992847317,0.919705217677249,-0.8275010972314409,0,1,紧急
9.7,19.57,90.89,7,3,2,60650,1.8342037988944582,1.037461403205534,3.488428178826654,2.107601054248583,2,3,中
85.79,14.89,47.57,9,2,1,11574,-1.17992710960512,-0.3784343530906016,0.3297440416533544,-0.4158716767445618,3,4,低
21.95,19.8,90.58,6,2,2,3651,1.5894384760771434,0.8834010937943537,-0.2781557098299776,0.7403310857903312,1,2,高
93.14,12.02,43.48,1,1,2,773,-2.0623550194718723,-1.674086295015017,-1.3202301086067898,-1.6886888758297107,0,1,紧急
20.24,20.04,81.43,15,1,1,1859,1.6901458603937858,1.8014696973635493,-1.0565123083495682,0.8283678606387139,1,2,高
13.73,20.69,86.54,19,1,1,2287,2.009059968999942,2.5695530690935815,-1.0349663269067166,1.2011198101993423,2,3,中
35.79,17.21,73.17,17,2,1,19478,0.6160077498576632,1.7611773573544975,0.7276399232521809,1.0380334029269165,2,3,中
65.71,15.06,63.55,8,2,1,9981,-0.6449467970183136,0.1066547856247611,0.24955070418031153,-0.0990920545318604,3,4,低
45.89,18.43,71.92,12,3,2,17533,0.6661646651890177,1.0026465183672257,1.3178719127719214,0.9927961633021631,1,2,高
76.39,16.97,40.36,8,3,1,22425,-0.4403108778348429,-0.8032209480802437,1.7731878564204808,0.16222482136012945,3,4,低
99.61,15.58,66.57,1,1,2,997,-1.3507834840583888,-0.7681341306662219,-1.308953707103989,-1.140961904870096,0,1,紧急
60.06,13.43,46.61,1,1,1,5343,-0.9047101811703849,-1.5512785741656567,-0.8811239921185067,-1.114630587898966,0,1,紧急
81.16,11.73,44.93,5,3,1,8494,-1.8388964277727586,-1.0496055617222564,1.0718862968869216,-0.620226904824505,0,1,紧急
76.44,17.95,53.93,1,2,2,7748,-0.2018927630685193,-1.2640732972911144,-0.07190831270062635,-0.5168784789697215,3,4,低
100.0,14.92,53.42,1,3,2,26647,-1.5217613574743236,-1.2840835010077833,1.776680498917127,-0.361852327339216,3,4,低
49.01,19.36,85.59,5,2,2,13777,0.816919379808087,0.5457177385125648,0.23159804739038134,0.5339965926995633,1,2,高
67.84,13.62,39.45,6,2,1,9834,-1.0494194544572335,-1.1227199180356116,0.2421505656940985,-0.6512355645370258,0,1,紧急
93.35,12.16,26.51,6,1,1,1440,-2.033279926654517,-1.630429792729133,-1.0776052200891821,-1.5847896940893176,0,1,紧急
73.52,15.73,72.54,1,3,2,9032,-0.6730152484357426,-0.5338970401005086,0.8899224075250054,-0.11448347744343423,3,4,低
100.0,15.28,51.75,9,3,1,39691,-1.4337278675064078,-0.21442915400104054,2.642376911542614,0.31121165358834946,1,2,高
41.04,18.86,83.87,8,1,2,2792,0.8904907468453076,0.903924078806551,-1.2185914718471706,0.20450286855058292,1,2,高
17.05,20.44,81.46,8,2,2,17455,1.8663460348054985,0.8093660573218994,0.4167525327801187,1.0359599290616235,2,3,中
73.66,13.63,55.73,1,1,2,4020,-1.1899840421027705,-1.193449048879342,-1.1567726278943165,-1.1802770471005284,0,1,紧急
100.0,14.23,37.68,5,3,1,18887,-1.690492213246162,-1.334064340047452,1.595081121969994,-0.4948236692811976,3,4,低
51.95,19.6,86.43,6,1,2,3827,0.8033662271821285,0.720572965511656,-1.1664884559748545,0.13057019489965888,3,4,低
87.62,14.48,34.35,5,2,1,17333,-1.325154523202263,-1.4647191996092315,0.6196583106472361,-0.7354054292694052,0,1,紧急
61.44,15.33,61.83,6,2,1,6722,-0.47399856282304204,-0.24462509611590463,0.08548913053018811,-0.2136135150303099,3,4,低
12.67,20.99,79.6,16,3,1,32762,2.108467698631088,1.8715656225518438,2.293563581127853,2.089323745788314,2,3,中
32.47,18.66,91.92,7,1,2,1866,1.052166650611826,1.077874167574493,-1.2652073102024985,0.30211606776025385,1,2,高
24.23,19.77,72.81,16,1,2,1799,1.526077830573552,1.6051552632652126,-1.2685801624377113,0.6377302585901155,1,2,高
53.57,14.85,40.31,6,2,1,11083,-0.39799366219138754,-1.0889772215722093,0.30502657228784025,-0.4004192585775873,3,4,低
16.0,17.45,64.81,6,1,2,1524,1.1609797595339246,-0.12770272930085858,-1.2824239589255249,-0.0727717843567171,3,4,低
31.72,19.1,72.0,8,1,2,5054,1.1781922572121,0.4381963962244719,-1.104719953100138,0.18167967759529863,3,4,低
0.0,19.15,66.6,18,3,1,32462,1.9698479978766708,1.6452960950584572,2.278461257686602,1.9616394537601294,2,3,中
80.24,11.4,43.4,3,2,1,3537,-1.8969874077729838,-1.3934306616861243,-0.0748472033377601,-1.1309189186370276,0,1,紧急
58.61,13.94,43.11,6,1,1,929,-0.7443664405831985,-0.9791172795983406,-1.1033295110174461,-0.940910176759191,0,1,紧急
96.65,16.5,48.58,6,1,1,18,-1.0530754205883892,-0.7644980358136758,-1.1491902332007118,-0.9874047135608215,0,1,紧急
45.45,20.54,84.11,7,1,2,2210,1.1929504811220604,0.7714434008545233,-1.2478899793231975,0.25193952681664766,1,2,高
23.74,17.75,88.15,6,1,2,6554,1.0441524945210086,0.7880583584384608,-1.029208335893883,0.2791336363040379,1,2,高
72.26,19.63,85.03,7,3,2,21834,0.31164181257101725,0.8075402389316517,1.5343888898413236,0.8788921985109412,1,2,高
8.63,20.23,61.13,8,2,2,3261,2.0218907400783435,0.011704407204489148,-0.2977887303036039,0.5857796593065554,1,2,高
31.97,19.05,59.75,6,1,2,1954,1.159822343984875,-0.3262353387250641,-1.2607772953263983,-0.13290198416210297,3,4,低
12.19,17.7,75.31,5,1,2,2698,1.3157340513846856,0.14237480869421845,-1.223323533192096,0.08948475841455983,3,4,低
19.85,18.9,73.39,17,1,1,3855,1.420956283970141,1.7698092099381586,-0.9560315163871117,0.7601627617637386,1,2,高
55.55,18.8,74.31,18,2,1,4685,0.5192764789394415,1.9478032924222173,-0.017055645635906246,0.8245411447299119,1,2,高
100.0,15.23,54.2,8,2,1,13998,-1.4459547411130624,-0.2601989491808358,0.4517708150586625,-0.42550356815272705,3,4,低
63.56,15.4,58.51,2,3,1,28175,-0.5089739157561582,-0.9424765763697848,2.062649055711125,0.18704871802157247,3,4,低
16.41,19.21,73.48,17,1,2,3655,1.5812911255104454,1.7733404223587474,-1.175147121414505,0.7434842797138406,1,2,高
11.71,19.03,70.34,5,3,2,22800,1.6527635253932027,-0.05262658830939834,1.5830183713221517,1.055874832723361,2,3,中
100.0,14.87,42.73,7,3,1,5517,-1.5339882310809787,-0.8521295987450068,0.922020907271574,-0.500373702064499,3,4,低
26.74,17.24,69.23,9,2,2,17053,0.845721908286288,0.4714107694643967,0.3965154193688423,0.5726550115186795,1,2,高
40.64,19.64,68.4,6,1,2,2787,1.0910588385020374,0.013153410587066011,-1.218843177237858,-0.028034466336381236,3,4,低
100.0,14.93,33.07,1,1,2,1833,-1.5193159827529925,-2.0825298649964354,-1.2668685657810363,-1.6262495352600375,0,1,紧急
30.13,18.38,68.3,17,3,1,59552,1.0411950092630928,1.57009952970709,3.6422010644315685,2.0707951232272905,2,3,中
36.78,19.56,78.82,5,1,2,3399,1.1663443724729892,0.28009209309717487,-1.188034437417706,0.09720213691309343,3,4,低
76.2,14.88,59.26,1,1,2,971,-0.9467254844813872,-1.0549470506051433,-1.3102625751355643,-1.1021755136551423,0,1,紧急
57.07,13.45,37.0,8,1,1,165,-0.8263486778657062,-0.9350528784488858,-1.1417900947144988,-0.9662147310294857,0,1,紧急
32.28,21.01,62.71,6,1,2,1813,1.6314984202362433,-0.2100976857812601,-1.2678753873437862,0.06234590628056813,3,4,低
96.03,11.88,35.78,0,1,2,1203,-2.167603803584295,-2.118098379850086,-1.2985834450076634,-1.8664240090379156,0,1,紧急
38.0,19.3,74.77,20,1,1,3173,1.0727865963700023,2.249646200274642,-0.9903641316768889,0.793459493470899,1,2,高
82.44,14.48,69.06,3,2,1,8286,-1.1978707422640533,-0.386642764882742,0.16422257673724336,-0.47885503495573745,3,4,低
47.94,19.34,90.17,25,1,1,2937,0.8383208399414646,3.563362103165572,-1.0022446261173394,1.1530037997736045,2,3,中
93.5,14.1,47.39,1,2,2,5443,-1.5625630544886464,-1.520674733187222,-0.18794449780757158,-1.0984153322179846,0,1,紧急
7.19,19.12,63.97,9,1,2,2344,1.7858380542250862,0.26503102132777184,-1.241144274852772,0.282888095092752,1,2,高
88.2,17.31,54.92,7,2,1,17394,-0.6473653289853141,-0.37384649422305716,0.6227291164136238,-0.13946907166638878,3,4,低
22.15,19.58,100.26,10,1,2,905,1.530725800511405,1.8307915851031642,-1.3135850862926395,0.7005092246740671,1,2,高
15.46,20.53,77.37,11,3,2,28564,1.9274241392843023,1.0745838038737183,1.873184345706721,1.6225900989015969,2,3,中
32.68,19.94,101.33,15,1,1,3064,1.3600144616609149,2.5822599992492585,-0.9958513091938767,1.0001304204342092,1,2,高
61.98,12.73,42.25,2,1,1,1812,-1.1230649559495316,-1.5804489536894648,-1.0588783390220309,-1.2560111763670767,0,1,紧急
35.84,20.59,90.72,7,1,2,4052,1.4413157977434248,1.0307913352999776,-1.1551617133939163,0.4530464327837223,1,2,高
31.33,21.42,78.6,6,2,2,13771,1.7551023343689798,0.41335748492044416,0.23129600092155633,0.8045638961176057,1,2,高
82.7,13.52,49.18,1,3,2,14593,-1.4390154767172216,-1.4504428417110702,1.1698691430476618,-0.5887179664440889,3,4,低
16.91,18.89,88.0,5,2,2,4484,1.4907530551867136,0.6402757599972159,-0.23622159174143734,0.6390640832256639,1,2,高
100.0,14.4,42.33,7,2,1,11274,-1.6489208429835351,-0.867823876169845,0.3146417182121034,-0.7431276466800295,0,1,紧急
56.27,15.89,62.97,4,1,1,1523,-0.21001951907511954,-0.48369089426897605,-1.0734269106037693,-0.5848185191172106,3,4,低
73.31,15.44,67.62,7,2,1,22422,-0.738770962073063,0.12444681401556151,0.8758440572889907,0.08042026637727162,3,4,低
89.43,13.12,40.32,7,2,1,5309,-1.702201092156205,-0.9466876202296579,0.014357187121895855,-0.8858883535288494,0,1,紧急
51.59,19.59,88.75,19,2,1,15799,0.809766829514418,2.656263951865813,0.542435096784306,1.3437954297821137,2,3,中
37.51,17.94,81.58,5,1,2,845,0.7522559919253045,0.3883826073285598,-1.3166055509808896,-0.04756956317376615,3,4,低
41.13,19.71,81.4,19,1,1,2843,1.096136103895037,2.367881604184408,-1.0069766874622648,0.8356651962637627,1,2,高
23.37,18.85,80.14,5,1,2,4496,1.3222354125058617,0.3318832085991418,-1.1328102747008648,0.185093771831906,3,4,低
31.26,20.6,81.49,5,1,2,3637,1.5563016583135978,0.38485139490797105,-1.1760532608209802,0.2674097531819884,1,2,高
77.69,13.1,46.12,9,1,1,370,-1.4186147010169012,-0.4353261087556407,-1.1314701736963106,-0.9936176642699168,0,1,紧急
19.97,19.5,58.02,17,1,1,2274,1.5647301082321277,1.1667565998887441,-1.0356207609225043,0.5794174108044917,1,2,高
83.94,16.69,41.32,7,1,1,2902,-0.6943011665733229,-0.9074519266675618,-1.0040065638521523,-0.8674471906923498,0,1,紧急
84.81,13.14,38.31,6,3,1,18748,-1.5837869705254097,-1.167448608696401,1.588083712108881,-0.40517789780270586,3,4,低
2.47,17.41,78.3,8,1,2,3794,1.483659564913847,0.6853812656656764,-1.1681497115533923,0.3467522043045579,1,2,高
91.42,16.26,44.96,0,3,2,31765,-0.9832520250380088,-1.7579147129500454,2.0343261368248693,-0.25606292520582974,3,4,低
42.79,18.75,80.81,12,1,2,1562,0.8205903475666771,1.3514518341342587,-1.2805109979562996,0.3113877604949697,1,2,高
27.42,18.44,78.91,21,1,1,2482,1.1224578070780575,2.5539792160286496,-1.0251498166699036,0.9012018113124345,1,2,高
48.44,18.27,79.78,9,1,2,4948,0.5643796655179082,0.8853473365445089,-1.1100561073827133,0.1242139005588993,3,4,低
72.99,13.0,43.57,1,2,2,13935,-1.327579303363496,-1.6705550825944284,0.23955193773610686,-0.9299530341795574,0,1,紧急
100.0,15.76,60.36,4,3,1,52993,-1.31634988088252,-0.5860960544660464,3.312013932927684,0.44478001897819575,1,2,高
18.22,17.8,60.44,6,3,2,4230,1.1920176829498483,-0.299162710167218,0.6481845503087144,0.51201894253987,1,2,高
80.2,15.85,58.21,1,1,2,943,-0.8078127704414003,-1.0961445288453437,-1.3116721253234143,-1.0698312515279123,0,1,紧急
100.0,11.34,40.54,7,1,1,2770,-2.3972055077108196,-0.9380557676459969,-1.0106515861663026,-1.452083401144038,0,1,紧急
53.23,13.19,35.15,4,1,1,2300,-0.7955713320483574,-1.575227889166485,-1.0343118928909292,-1.1361760735509283,0,1,紧急
87.4,15.73,38.1,2,3,2,37625,-1.014076808169787,-1.7432770819721628,2.329324854710639,-0.1649105045354956,3,4,低
74.67,13.95,60.26,2,2,2,8174,-1.1365499310872818,-0.8738141126361169,-0.05046301341404994,-0.6925270941561059,0,1,紧急
76.99,14.87,55.24,3,3,1,19776,-0.9685828644037193,-0.9288800499109079,1.6398343404342346,-0.10122736858195724,3,4,低
77.89,13.45,59.88,3,2,1,9656,-1.3379410174667727,-0.7468264317827827,0.23318985378562293,-0.6245795362312317,0,1,紧急
36.97,20.49,86.18,4,2,2,1245,1.3890955114451384,0.42696955330727115,-0.3992763438288107,0.47972295917167707,1,2,高
83.15,13.76,33.33,6,1,1,2355,-1.3913839547223037,-1.362842362635639,-1.0315431335933665,-1.2639652885549997,0,1,紧急
92.66,16.97,41.18,5,3,1,37946,-0.8400998963415357,-1.1967394125801163,2.5545317301926707,0.15124731236421562,3,4,低
70.16,18.54,69.9,8,1,2,3487,0.09669750075872677,0.3558014397440707,-1.1836044225416056,-0.23525361201101397,3,4,低
71.87,11.74,45.91,5,1,1,1602,-1.608175700751048,-1.0111545820314025,-1.0694499654309066,-1.230833581319814,0,1,紧急
76.81,11.11,44.11,6,2,1,5584,-1.8836207710973631,-0.9398815860362447,0.028200983609709275,-0.9400201483856312,0,1,紧急
0.0,18.37,74.61,6,1,2,339,1.7791087696128538,0.2568070676076815,-1.3420781365184662,0.24481327963217775,1,2,高
95.44,14.56,38.29,2,2,1,5553,-1.4977458047630432,-1.7358223001953648,0.026640410187446652,-1.0788038539961837,0,1,紧急
37.85,20.72,72.54,15,1,2,3408,1.423715630571345,1.4526643815965166,-1.1875813677144684,0.5785262153827622,1,2,高
90.02,14.7,59.77,2,1,2,2430,-1.3303294596904527,-0.8930396024815436,-1.2368149421329466,-1.1525160964230097,0,1,紧急
53.7,19.17,70.85,6,2,2,11415,0.6552138368209061,0.1092808598142006,0.11269242082959843,0.29382588436108414,1,2,高
72.25,14.38,42.02,5,1,1,2447,-0.9719341945429315,-1.1637814299879556,-1.0269117544047162,-1.0545117709504699,0,1,紧急
38.32,17.38,103.66,25,1,2,1211,0.5954115591601216,4.092651609318246,-1.2981807163825634,1.1526647797260958,2,3,中
88.33,15.29,45.62,6,2,1,8836,-1.1445254032968712,-0.8806356887574799,0.19191016971287017,-0.6181504555385382,0,1,紧急
35.76,18.06,81.06,7,2,2,24640,0.8246017659252655,0.651774535490131,0.7784531791980803,0.7513171354288162,1,2,高
100.0,15.73,57.85,5,3,1,56713,-1.323686005046513,-0.5426804008999767,3.4992827435991964,0.5182408395795418,1,2,高
83.06,17.29,59.44,7,3,1,40223,-0.5259551838290576,-0.19650115932238357,2.6691583651117656,0.631017277189597,1,2,高
91.55,13.2,49.06,7,3,1,12157,-1.7347310703679901,-0.6037676584969393,1.2562856661045965,-0.37478210285097663,3,4,低
61.47,14.74,63.79,4,3,1,50396,-0.619012836136039,-0.45151762554805736,3.1812781530045875,0.6815763909366785,1,2,高
34.18,19.97,80.95,7,3,2,45939,1.3304923481014876,0.6474586091983003,2.747860578345842,1.5646189930556422,2,3,中
27.99,17.55,92.82,7,2,2,8094,0.8908133265446996,1.113186291780379,-0.05449029966505021,0.656175973628788,1,2,高
43.72,19.04,76.06,5,3,2,34042,0.8686541070967554,0.17180157886579037,2.1489527717439643,1.053252858673298,2,3,中
75.41,13.44,50.13,1,2,2,2635,-1.2794474391520494,-1.413168932827079,-0.32930224521768103,-1.0133838436934033,0,1,紧急
24.0,19.43,93.89,6,2,2,22716,1.4485866864992227,1.0132712394848913,0.6815969448615238,1.0509433653458968,2,3,中
80.41,13.54,42.55,1,3,2,35863,-1.3778544843501388,-1.7105754900277663,2.240623875032358,-0.30516901074715763,3,4,低
45.91,18.99,76.93,5,1,2,1195,0.8026142064139076,0.2059366322648141,-1.2989861736327635,-0.08629459730608141,3,4,低
26.87,17.85,79.29,6,1,2,1843,0.9916953856847831,0.4404301134782908,-1.2663651549996613,0.06684812091281178,3,4,低
75.85,15.02,55.65,3,3,1,19247,-0.9038899829139554,-0.9127934155504487,1.6132039100994953,-0.08279500502821746,3,4,低
100.0,16.22,45.97,1,1,2,1295,-1.2038626437012945,-1.5763894180453983,-1.293952065819013,-1.3587546258778855,0,1,紧急
34.37,19.61,72.05,7,2,2,18425,1.2377901480219387,0.2982609364956462,0.46558337857349696,0.6687145318447771,1,2,高
13.94,20.07,81.25,5,1,2,1158,1.852286582996142,0.3754348284530682,-1.3008487935238509,0.3228302055507339,1,2,高
37.04,20.66,67.28,10,2,2,8023,1.428946830614006,0.5367984114252399,-0.05806451621281295,0.6417944204320009,1,2,高
6.44,18.54,86.8,6,1,2,1600,1.6624354392495984,0.735090172129631,-1.2785980369870744,0.38739114922189005,1,2,高
5.88,17.96,84.43,5,1,2,3259,1.5343641141624778,0.5002043339805337,-1.1950821883569565,0.29263806701091144,1,2,高
43.08,19.08,75.36,5,2,2,6146,0.8941617874107385,0.1443365933723231,-0.15255471987690675,0.2990687714606649,1,2,高
65.35,18.73,80.85,19,1,1,4007,0.26135170276378206,2.346301972725255,-0.948379672510211,0.5671064865374171,1,2,高
61.69,14.75,60.14,6,1,1,3647,-0.6219733362808096,-0.3109334182358467,-0.9665024606397123,-0.6300718731953963,0,1,紧急
73.66,13.99,38.75,0,1,2,1834,-1.101950552134855,-2.001568369970661,-1.2668182247028987,-1.458749807161649,0,1,紧急
49.8,19.94,92.26,7,2,2,17871,0.9393391084442841,1.0912143033856057,0.4376944212853201,0.8262245139763449,1,2,高
